ID,Tau,City,Town,Village,Q01,Q02,Q03,Q04,Q05,Q06,Q07,A1,A1A,A1B,A1C,A2,A3,A4,A4A,B1,B1A_1,B1A_2,B1A_3,B1A_4,B1A_5,B1A_6,B1A_7,B1A_8,B2,B3,B3A,B3B_1,B3B_2,B3B_3,B3B_4,B3B_5,B3B_6,B3B_7,B3B_8,B3B_9,B3B_10,B3B_11,B4,B5,B5A,B5B,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B6_9,B6_10,B6_11,B6_12,B6_13,B6_14,B7,C1,C2,C3,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,F1,F2,F3,F4,F5,G1,G2,G3,H1,H1A,H1B,H1C,H1D,H1E,H2,H2A,H2B,H3,H4,H5,H5A,H6,H7,H8,H8A,H9,H9A,J1,J2,J3,J3A,J4,J4A,J5A,J5B,J6A,J6B,J6C,J6D,K1,K1A,K1B,K1C,K1D,K2,K2A,K2B,K2C,K2D,K3,K3A,K3B,K3C,K3D,K4,K4A,K4B,K4C,K4D,K5,K6,K7,K7A,K7B,K7C,K7D,M1,M2,M3,M4,M4A,M5,M5A,M6,M7,N1,N1A,N1B,N1C,N2,N2A,P1,P1A,P2,P2A,P3,P3A,Q1,Q1A,Q1B,Q1C,Q1D,Q2,Q3,R1,R2,S1,S2,S3,S4,S5,S5A,S5B,S5C,S5D,S6,S6A,S6B,S6BB,S7,S7A,S7B,S8,S9,S10,S10A,S10B,S11,S12,S12A,S13,S13A,S14,S15,S16,S17,Q166,Q167,S18,S19,T1_1,T1_2,T1_3,T1_4,T1_5,T1_6,T1_7,T1_8,T1_9,T2A,T2B,T2C,T2D,T2E,T2EE_1,T2EE_2,T2EE_3,T2EE_4,T2EE_5,T2EE_6,T2EE_7,T2EE_8,T2EE_9,T2EE_10,T2F,T2FF_1,T2FF_2,T2FF_3,T2FF_4,T2FF_5,T2FF_6,T2FF_7,T2FF_8,T2FF_9,T2FF_10,T2G,T2GG_1,T2GG_2,T2GG_3,T2GG_4,T2GG_5,T2GG_6,T2GG_7,T2GG_8,T2GG_9,T2GG_10,T3,T4,T5,T6,T7,T8,T9_1,T9_2,T9_3,T9_4,T9_5,T9A,T10,Q192,Q193,SEX,AGE,EDU,Arear,w
3640903000701,3,64,6409,6409030,41,1,7,30,3,19,34,1,7,7,3,3,3,11,7,2,1,2,3,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,4,2,2,2,2,3,2,2,96,3,3,1,2,1,3,3,3,1,1,3,2,1,1,206,999,99,999,1,99,92,1,5,2,2,1,2,1,6,1,1,1,25,113,92,992,99,8,7,8,7,6,6,5,8,4,8,4,8,6,6,6,6,5,5,5,5,5,6,6,6,6,6,3,2,5,5,5,5,5,2,2,4,2,3,3,3,3,3,2,2,99,99,5,5,2,1,1,2,2,1,2,2,96,97,2,97,4,2,3,26,2,2,8,1,1,2,2,2,3,2,2,1,60,5022,7,1,2,60,4012,7,2,4,0,19,10,2,8,1,1,20,15,1,4,10,99,99,99,99,99,99,99,99,2,1,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,3,3,3,3,1,99,99,99,99,99,99,3030,21,1,5,3,5,.839281555297612
3640903000806,3,64,6409,6409030,55,3,7,26,6,15,35,1,7,7,7,99,5,1,92,3,1,99,99,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,4,92,98,3,3,1,3,2,3,4,3,3,3,3,1,2,1,1,2,1,2,98,1,2,213,999,99,999,2,1,99,2,1,1,1,1,4,2,99,2,99,1,12,998,99,999,99,10,10,8,0,10,10,5,98,98,98,98,5,98,98,98,98,5,98,98,98,98,5,98,98,98,98,98,3,98,98,98,98,98,1,3,6,2,3,2,3,2,3,2,2,99,99,8,5,98,98,98,98,98,98,98,98,98,3,3,98,2,2,2,39,1,1,4,2,2,2,2,2,3,3,2,1,9092,9999,1,3,3,9991,9995,91,1,4,0,0,0,2,2,1,1,16,30,2,1,1,3,5,7,9,6,2,99,99,2,2,1,1,1,900,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,900,1000,9999,9999,9999,9999,9999,9999,9999,9999,1,310,320,330,9999,9999,9999,9999,9999,9999,9999,6,6,1,6,2,1,3,99,99,99,99,30,1,3009,21,2,4,1,5,.855587908416099
3640903001002,3,64,6409,6409030,30,2,7,23,3,19,30,1,7,6,7,99,5,1,10,4,99,99,99,99,99,99,99,99,2,2,99,11,99,99,99,99,99,99,99,99,99,99,92,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,3,6,3,3,3,2,2,2,3,2,2,1,2,2,1,2,4,5,2,1,1,1,1,2,114,999,99,999,2,4,99,93,93,1,1,2,1,1,1,1,2,1,22,409,2,501,92,5,7,5,5,7,4,5,7,3,7,5,5,5,5,5,5,5,6,6,7,6,4,5,7,3,5,1,3,5,7,4,7,5,2,3,5,2,3,2,3,3,3,2,1,1,3,6,5,1,1,2,2,1,1,3,3,3,3,1,2,2,1,3,43,2,2,12,2,2,2,2,2,1,1,99,1,2011,9999,1,1,2,3061,9999,1,2,5,1,1,0,2,6,2,95,20,0,1,1,10,99,99,99,99,99,99,99,99,2,2,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,4,3,4,3,1,99,99,99,99,99,99,3009,21,1,4,5,5,.719957860354039
3640905900106,3,64,6409,6409059,21,3,7,27,7,21,44,2,7,7,2,3,5,1,92,2,3,99,99,99,99,99,99,99,2,2,99,1,6,7,99,99,99,99,99,99,99,99,92,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,92,3,3,3,2,3,2,2,3,3,96,3,96,1,2,5,5,1,1,3,2,1,95,999,999,99,999,1,99,92,95,95,1,1,1,1,2,99,1,2,21,12,201,92,302,98,5,7,5,3,7,5,5,6,3,7,3,5,7,4,7,4,5,7,4,7,4,3,6,6,6,3,96,96,5,7,4,7,4,1,2,4,3,3,3,3,2,2,2,2,99,99,6,3,2,1,2,2,2,2,3,2,2,1,1,2,2,1,2,51,2,2,12,2,2,2,2,2,6,3,5,99,31,9999,8,1,2,1032,9999,1,2,5,2,0,0,2,95,4,95,22,5,2,1,1,9,2,99,99,99,99,99,99,2,2,1,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,800,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,3,3,4,3,2,2,99,99,99,99,99,2,3030,21,2,3,5,5,.866132404276079
3640905900605,3,64,6409,6409059,30,2,7,25,5,15,20,7,1,7,7,99,6,92,99,3,95,99,99,99,99,99,99,99,2,2,99,7,99,99,99,99,99,99,99,99,99,99,92,4,99,99,1,3,99,99,99,99,99,99,99,99,99,99,99,99,2,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,2,98,98,98,1,95,999,999,99,999,1,99,92,91,91,91,91,2,91,2,99,96,99,33,998,107,98,508,98,98,98,98,98,98,98,98,98,98,98,98,0,98,98,98,98,98,98,98,98,98,10,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,98,40,2,2,1,1,1,2,2,2,4,3,2,1,50,9012,8,1,2,50,9092,5,2,4,0,0,0,2,96,1,1,15,50,2,2,3,99,99,99,99,99,99,99,99,2,2,2,2,1,1000,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,300,400,500,600,700,900,1100,1200,1300,1400,1,800,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,4,5,4,3,2,1,99,99,99,99,99,99,3030,21,2,4,1,5,.855587908416099
3640905901301,3,64,6409,6409059,38,1,7,22,2,21,5,2,7,7,2,3,4,6,9,2,1,5,99,99,99,99,99,99,1,1,95,1,99,99,99,99,99,99,99,99,99,99,92,4,99,99,1,3,99,99,99,99,99,99,99,99,99,99,99,99,95,2,3,95,2,2,95,3,1,3,3,3,3,2,2,1,95,95,95,1,1,1,1,1,95,999,999,99,999,1,99,92,95,95,95,95,1,95,95,99,1,95,27,992,107,95,409,92,8,5,95,95,95,95,95,95,95,95,95,3,95,95,95,95,6,95,95,95,95,3,95,95,95,95,2,3,95,95,95,95,95,1,2,6,96,95,95,95,3,95,95,95,99,99,95,95,95,95,95,95,95,95,2,95,2,96,3,4,4,2,3,39,2,2,8,1,1,2,2,2,3,3,2,1,3011,9999,1,1,2,5012,9999,1,2,5,0,0,2,2,95,90,95,21,43,1,1,6,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,200,300,800,900,1000,1100,1200,1300,9999,9999,3,2,1,3,3,3,2,99,99,99,99,99,2,3030,21,1,4,3,5,.882248126974607
3640905901308,3,64,6409,6409059,27,1,7,22,2,21,50,1,1,1,1,3,6,6,1,3,1,99,99,99,99,99,99,99,2,2,99,8,99,99,99,99,99,99,99,99,99,99,8,4,99,99,6,99,99,99,99,99,99,99,99,99,99,99,99,99,3,4,12,3,3,2,2,3,2,3,2,3,3,3,3,4,2,3,3,96,1,98,2,1,2,213,999,99,999,2,4,99,93,92,1,94,2,93,1,1,96,99,1,33,501,2,201,2,7,8,5,3,8,7,5,8,4,8,5,9,6,5,5,5,9,6,4,5,4,8,2,5,1,5,1,3,5,6,4,6,4,1,3,5,2,3,3,3,2,1,1,99,1,2,5,5,1,1,1,2,2,2,3,2,1,2,1,2,3,1,2,73,2,4,8,2,2,2,2,2,3,1,99,1,5012,9999,1,6,99,9999,9999,99,2,4,0,0,0,2,1,2,95,22,17,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,800,1000,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,3,4,4,3,2,1,99,99,99,99,99,99,3030,21,2,1,3,5,1.3112883396814
3640905901402,3,64,6409,6409059,25,1,7,22,2,20,15,1,1,7,1,4,6,6,4,2,1,3,99,99,99,99,99,99,2,2,99,10,99,99,99,99,99,99,99,99,99,99,92,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,98,4,2,2,2,98,2,3,3,3,98,2,3,1,3,3,3,1,3,1,1,1,1,214,999,99,999,1,99,92,1,5,4,2,2,2,96,99,2,99,998,999,998,99,999,99,8,5,8,8,5,5,5,5,5,5,5,8,5,5,5,5,10,0,5,5,5,10,5,5,5,5,96,2,5,98,5,5,5,1,1,5,2,2,3,3,3,3,1,99,2,2,5,7,2,1,1,2,2,2,2,2,2,2,3,98,3,2,3,51,2,2,7,2,2,2,2,2,6,4,2,1,7092,9999,1,1,2,7092,9999,1,2,5,3,0,0,2,96,1,1,20,40,1,4,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,3,4,3,3,2,1,99,99,99,99,99,99,3030,21,1,3,3,5,1.03705106559475
3641001300204,3,64,6410,6410013,32,1,7,19,6,18,40,3,7,2,2,4,9,4,12,3,1,99,99,99,99,99,99,99,3,2,99,5,11,99,99,99,99,99,99,99,99,99,8,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,9,3,2,2,2,3,2,2,3,3,2,3,2,1,2,2,2,2,1,1,98,1,1,404,999,99,999,2,4,99,93,92,1,2,2,1,2,99,2,99,1,21,107,92,503,92,7,8,6,7,8,7,4,5,3,5,3,7,8,8,5,5,5,4,4,3,5,3,2,5,1,5,2,2,95,96,96,96,96,2,2,6,2,3,3,3,4,4,1,99,2,2,7,8,1,1,1,2,2,2,3,3,3,2,1,1,2,1,3,73,2,2,12,2,2,2,2,2,1,3,3,1,20,9999,6,6,99,9999,9999,99,2,5,0,0,0,2,5,2,1,19,12,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,5,1,4,3,1,99,99,99,99,99,99,3035,21,1,1,5,5,1.04555460614773
3641001300508,3,64,6410,6410013,45,1,7,16,3,20,31,2,7,2,2,4,92,6,92,3,1,99,99,99,99,99,99,99,2,2,99,8,99,99,99,99,99,99,99,99,99,99,8,4,99,99,7,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,9,3,4,2,2,2,3,3,3,2,2,2,2,4,3,5,1,1,3,1,98,2,99,999,999,98,2,99,99,99,93,92,93,99,2,93,2,99,2,99,992,999,503,98,403,98,7,7,8,7,8,97,5,5,4,7,5,8,4,5,3,6,9,7,3,2,5,10,8,6,3,6,1,3,5,5,5,5,5,1,2,5,3,3,3,3,3,3,2,2,99,99,7,4,3,1,1,2,1,2,3,2,3,3,1,2,4,2,4,73,2,2,10,2,98,1,2,2,1,1,99,2,8012,9999,1,6,99,9999,9999,99,6,16,2,0,0,2,6,2,2,21,16,2,1,3,4,99,99,99,99,99,99,99,2,2,2,2,1,1070,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,1,5,3,3,2,1,99,99,99,99,99,99,3035,21,2,1,4,5,1.1676837772616
3641001301006,3,64,6410,6410013,42,1,7,16,3,21,22,5,7,7,96,98,98,1,92,4,99,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,1,3,99,99,99,99,99,99,99,99,99,99,99,99,2,3,98,3,98,3,98,3,2,3,2,3,1,3,1,4,2,5,5,1,1,2,98,1,2,108,999,99,999,91,99,99,2,2,91,1,2,91,1,1,2,99,1,12,504,2,998,99,6,7,6,6,7,7,5,5,0,6,5,10,5,5,3,5,10,0,0,5,5,10,98,98,98,98,1,3,96,96,96,96,96,1,3,6,2,2,2,3,3,3,1,99,1,2,6,5,98,1,1,1,1,98,1,3,1,1,1,2,4,2,2,51,2,2,4,2,2,2,2,2,1,3,3,1,31,9999,8,1,2,6012,9999,1,6,5,0,0,0,2,96,1,1,22,4,2,4,3,5,6,99,99,99,99,99,99,2,2,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1000,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,820,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,3,3,4,2,2,3,99,99,99,99,22,1,3005,21,2,3,1,5,1.00571293381554
3641001301605,3,64,6410,6410013,55,1,7,19,6,20,30,2,7,7,7,99,2,92,99,4,99,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,98,2,98,98,2,3,2,2,2,3,3,3,2,3,3,2,2,2,2,98,3,3,98,1,95,999,999,99,999,2,5,99,1,5,2,2,1,91,2,99,2,99,998,999,503,98,998,99,5,5,6,6,8,8,2,4,3,4,3,1,10,98,10,98,10,98,98,3,3,10,0,98,0,10,2,2,96,96,96,96,96,1,2,5,2,2,2,3,2,2,2,2,99,99,7,7,1,1,1,98,1,1,97,1,1,2,98,2,2,1,3,37,2,2,1,2,2,2,2,2,1,3,2,1,31,9999,8,1,2,6012,9999,1,2,3,0,0,0,2,1,1,1,21,25,2,4,3,4,5,99,99,99,99,99,99,2,2,2,2,1,420,460,9999,9999,9999,9999,9999,9999,9999,9999,1,650,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,810,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,4,2,4,1,1,2,99,99,99,99,99,3,3035,21,2,5,1,5,.813919722257411
3641102101306,3,64,6411,6411021,40,2,7,16,3,18,55,3,6,7,3,3,8,6,1,4,99,99,99,99,99,99,99,99,2,1,2,1,10,99,99,99,99,99,99,99,99,99,1,95,99,99,1,2,99,99,99,99,99,99,99,99,99,99,99,99,3,2,6,4,3,3,2,2,2,2,3,3,98,3,96,1,3,5,5,1,98,98,2,1,95,999,999,99,999,95,99,99,95,95,95,95,2,95,2,99,2,99,1,15,501,98,403,98,8,98,8,98,98,98,0,10,0,10,0,5,5,5,5,5,10,5,5,5,5,5,5,5,5,5,1,3,98,98,98,98,98,1,2,4,2,3,3,3,1,1,2,2,99,99,2,5,2,1,1,2,98,98,2,2,2,2,2,3,4,2,2,47,2,2,8,2,2,2,2,2,1,1,99,1,31,9999,8,1,2,7022,9999,1,2,4,0,0,0,1,4,1,1,19,35,2,4,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,3,3,3,2,3,99,99,99,99,20,5,3040,23,2,4,3,5,.902939303019846
3641102101307,3,64,6411,6411021,40,2,7,19,6,14,55,1,6,6,7,99,5,1,6,2,3,99,99,99,99,99,99,99,1,1,91,8,7,10,11,99,99,99,99,99,99,99,92,1,2,99,1,2,3,99,99,99,99,99,99,99,99,99,99,99,2,3,92,13,3,2,3,2,1,2,3,3,2,3,2,2,2,2,4,1,1,1,1,1,1,206,999,99,999,1,99,1,1,5,1,91,2,1,1,1,1,2,21,2,203,2,302,2,8,7,8,6,8,7,5,8,1,8,4,3,9,6,9,6,10,3,2,5,5,6,7,3,9,6,3,3,6,6,2,8,4,2,3,5,1,2,3,3,1,3,1,99,2,3,6,7,2,1,1,4,2,2,2,3,1,2,3,2,4,1,3,58,2,2,8,2,2,2,2,2,6,3,3,1,31,9999,8,1,2,7022,9999,2,6,7,2,0,0,2,10,1,2,15,35,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,2,2,3,3,1,99,99,99,99,99,99,3040,23,2,2,3,5,1.14008900920521
3641102200207,3,64,6411,6411022,32,1,7,31,4,21,27,6,7,6,6,4,8,92,99,3,1,5,7,99,99,99,99,99,2,2,99,2,7,8,99,99,99,99,99,99,99,99,92,4,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,1,3,98,4,3,3,2,3,1,3,2,3,1,2,2,4,3,4,5,1,1,1,98,1,1,102,999,99,999,1,99,92,1,5,2,1,2,2,2,99,1,3,998,999,201,92,302,1,7,5,5,8,5,7,0,10,0,10,0,7,10,10,10,10,8,10,10,10,10,5,0,0,10,0,3,3,3,8,0,8,2,1,2,5,2,2,3,3,3,3,1,99,2,2,7,7,2,1,1,4,2,2,2,3,2,2,3,2,2,96,3,64,2,2,10,2,2,2,2,2,1,2,2,1,2042,9999,1,6,99,9999,9999,99,2,8,3,2,0,2,7,2,1,21,59,2,1,6,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,2,2,3,3,1,99,99,99,99,99,99,3040,23,2,2,4,5,1.01523318739083
3641102201301,3,64,6411,6411022,41,2,7,30,3,19,57,4,6,3,6,3,6,6,9,2,3,4,5,6,99,99,99,99,1,2,99,6,99,99,99,99,99,99,99,99,99,99,92,1,2,99,1,2,3,7,99,99,99,99,99,99,99,99,99,99,1,2,6,3,3,3,2,3,2,2,3,3,96,3,96,1,2,5,5,1,1,1,98,1,1,102,999,99,999,1,99,92,1,5,2,2,2,6,2,99,1,1,19,7,202,1,302,1,7,5,6,7,5,3,5,10,0,10,6,5,7,5,7,6,8,7,6,7,6,3,4,4,4,4,2,96,5,2,6,4,5,1,3,5,3,2,2,3,1,1,1,99,2,2,4,6,2,1,1,2,2,1,2,3,2,1,3,3,4,2,4,41,2,2,10,2,1,2,2,2,1,3,3,1,1021,9999,1,1,2,31,9999,8,2,5,0,1,0,2,6,2,1,20,38,1,1,7,8,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,2,2,3,3,1,99,99,99,99,99,99,3040,23,1,4,4,5,.785629517332537
3641102201706,3,64,6411,6411022,36,1,7,30,3,20,49,2,7,7,2,3,2,92,99,2,5,99,99,99,99,99,99,99,2,2,99,1,6,11,99,99,99,99,99,99,99,99,92,4,99,99,2,3,99,99,99,99,99,99,99,99,99,99,99,99,2,2,6,4,2,2,1,3,2,2,2,3,96,3,96,1,2,1,1,1,1,1,98,1,1,102,999,99,999,1,99,92,1,5,1,2,2,2,96,99,1,1,12,7,504,2,998,99,5,5,7,8,7,5,5,5,6,7,4,5,7,7,9,8,6,5,5,8,8,10,10,10,10,10,96,96,98,98,98,98,98,1,2,5,2,2,3,3,3,3,2,1,2,3,5,5,3,1,2,2,1,2,3,3,3,3,3,2,3,2,4,54,2,2,4,1,1,1,2,1,5,3,3,1,5012,9999,1,1,2,7092,9999,1,2,5,1,0,0,2,4,2,1,21,25,2,1,6,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,2,2,3,3,3,12,99,99,99,7,2,3040,23,2,3,1,5,1.00571293381554
4010210601006,4,1,102,102106,40,1,8,1,5,21,0,1,7,7,7,99,4,92,99,3,4,99,99,99,99,99,99,99,3,2,99,10,99,99,99,99,99,99,99,99,99,99,92,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,97,9,3,3,3,2,3,2,2,3,3,2,3,2,4,2,5,5,96,1,1,1,1,1,301,999,99,999,1,99,92,1,5,2,2,2,1,2,99,2,99,21,1,107,92,104,92,5,5,5,5,5,5,10,10,4,8,4,10,98,5,5,5,0,5,5,5,5,10,5,5,5,5,1,3,5,6,6,6,6,2,96,5,2,3,2,3,2,3,2,1,1,2,5,4,3,1,2,2,96,96,3,3,1,3,97,2,3,2,3,51,2,2,4,2,2,2,2,2,1,1,99,2,32,9999,8,1,2,7012,9999,1,6,4,2,0,0,2,1,1,1,21,40,2,4,5,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,3,4,3,3,3,2,99,99,99,99,99,4,1043,5,2,3,1,1,.993002416900551
4010210602304,4,1,102,102106,25,1,8,2,6,18,50,2,7,1,7,99,6,92,99,3,1,3,99,99,99,99,99,99,2,2,99,10,99,99,99,99,99,99,99,99,99,99,92,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,92,4,2,3,2,3,2,2,2,3,2,3,2,1,2,5,5,1,2,98,2,2,99,999,999,2,5,99,99,99,93,92,93,99,2,93,2,99,2,99,27,1,107,2,501,92,5,5,5,10,5,5,0,10,0,10,0,10,0,10,0,10,0,10,10,10,10,10,10,10,10,10,1,1,10,0,0,0,0,1,3,5,2,3,2,3,2,2,1,99,2,2,5,5,2,1,1,2,2,2,2,3,1,1,3,2,2,1,2,73,2,2,8,2,2,2,2,2,2,4,3,1,50,8042,5,1,2,5032,9999,1,2,6,1,0,0,2,6,1,1,19,15,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,3,4,4,3,2,1,99,99,99,99,99,99,1043,5,1,1,3,1,1.26504698888493
4010300101703,4,1,103,103001,25,1,7,31,4,21,50,2,7,1,1,4,11,7,92,2,1,3,5,99,99,99,99,99,3,2,99,10,11,99,99,99,99,99,99,99,99,99,92,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,9,13,3,3,2,3,2,2,3,2,1,2,2,1,2,4,4,2,1,1,1,1,2,110,999,99,999,2,8,99,91,2,1,1,2,8,2,99,1,2,1,9,992,99,999,99,5,7,5,6,7,5,5,6,2,6,5,3,6,6,6,6,6,5,6,5,6,4,5,4,5,4,3,2,4,4,5,5,5,2,3,5,2,3,3,3,3,3,2,1,1,3,6,4,1,1,1,2,1,1,1,3,1,1,3,2,2,2,3,64,2,2,13,2,2,2,2,2,3,2,2,1,2012,9999,1,1,2,2031,9999,1,1,5,1,1,4,2,7,2,2,22,15,1,1,7,6,99,99,99,99,99,99,99,2,2,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,4,4,3,4,3,4,99,99,99,2,4,1040,6,1,2,5,1,.897560123040092
4010301400905,4,1,103,103014,54,2,7,20,7,11,46,1,7,7,7,99,96,98,99,4,99,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,97,98,98,3,3,2,3,2,1,3,3,96,3,96,4,2,3,5,1,98,98,98,2,99,999,999,1,7,99,99,99,1,5,93,99,98,2,2,99,1,1,12,992,204,1,508,98,9,3,9,9,3,0,2,9,2,9,1,5,98,98,98,98,1,98,98,98,98,8,98,98,98,98,96,2,5,98,98,98,98,1,2,5,96,96,97,4,3,2,1,99,2,1,5,9,98,1,98,98,96,96,3,98,96,2,98,98,4,2,3,29,2,2,4,2,2,2,2,2,5,4,2,2,31,9999,8,1,2,60,7092,7,6,3,0,2,2,2,96,1,1,12,40,2,4,10,99,99,99,99,99,99,99,99,2,2,2,2,1,1140,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,3,3,3,3,2,1,99,99,99,99,99,99,1052,6,2,5,1,1,.803633148375986
